what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1492569522161
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1492569522161
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1492569522161
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1492569522161
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1492569522161
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1492569522161
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1492569522161
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1492569522161
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1492569522161
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1492569522161
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1492569522161
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1492569522161
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1492569522161
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1492569522161
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1492569522161
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1492569522161
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1492569522161
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1492569522161
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1492569522161
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1492569522161
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1492569522161
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1492569522161
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1492569522161
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1492569522161
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1492569522161
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1492569522177
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1492569522177
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1492569522177
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1492569522177
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1492569522177
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1492569522177
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1492569522177
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1492569522177
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1492569522177
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1492569522177
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1492569522177
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1492569522177
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1492569522177
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1492569522177
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1492569522177
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1492569522177
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1492569522177
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1492569522177
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1492569522177
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1492569522177
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1492569522177
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1492569522177
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1492569522177
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1492569522177
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1492569522177
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1492569522177
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1492569522193
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1492569522193
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1492569522193
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1492569522193
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1492569522193
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1492569522193
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1492569522193
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1492569522193
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1492569522193
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1492569522193
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1492569522193
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1492569522193
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1492569522193
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1492569522193
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1492569522193
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1492569522193
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1492569522193
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1492569522193
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1492569522193
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1492569522193
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1492569522193
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1492569522193
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1492569522193
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1492569522193
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1492569522193
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1492569522193
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1492569522208
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1492569522208
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1492569522208
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1492569522208
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1492569522208
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1492569522208
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1492569522208
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1492569522208
os,sysinfo,,,"win32",1492569522208
arch,sysinfo,,,"x86_64",1492569522208
ws,sysinfo,,,"win32",1492569522208
locale,sysinfo,,,"zh_CN",1492569522208
processors,sysinfo,,,"4",1492569522208
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1492569522208
java.runtime.version,sysinfo,,,"1.7.0_80-b15",1492569522208
java.specification.name,sysinfo,,,"Java Platform API Specification",1492569522208
java.specification.vendor,sysinfo,,,"Oracle Corporation",1492569522208
java.specification.version,sysinfo,,,"1.7",1492569522208
java.vendor,sysinfo,,,"Oracle Corporation",1492569522208
java.version,sysinfo,,,"1.7.0_80",1492569522208
java.vm.info,sysinfo,,,"mixed mode",1492569522208
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1492569522208
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1492569522208
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1492569522208
java.vm.specification.version,sysinfo,,,"1.7",1492569522208
java.vm.vendor,sysinfo,,,"Oracle Corporation",1492569522208
java.vm.version,sysinfo,,,"24.80-b11",1492569522208
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1492569522224
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1492569522239
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1492569522239
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1492569522255
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492569546795
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1492569546811
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1492569546811
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1492569546951
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1492569546951
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1492569546967
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1492569546967
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1492569547091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569548957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569716130
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1492569723881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569726060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569730739
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569730890
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569730967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569735207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569739154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569750754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569753478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569758086
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492569759254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569761208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569764729
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569764874
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569764930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569766834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569773064
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492569773900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569775825
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569777262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569777328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1492569777334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569780697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569784766
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569784903
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569784952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569789068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569793076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492569795453
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1492569796422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569824528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569829153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569837063
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492569838560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569840787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569883767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569886444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569887933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569890417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569893235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569896916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569910146
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569910317
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569910382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569913919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569917277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492569919638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569921331
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1492569922734
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1492569922735
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1492569922736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569924371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569924472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569926904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569933759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569944797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492569946815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569948306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569953098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569953189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569955864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569957675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569962063
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492569964019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569966573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569972533
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569972675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492569972733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569974319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569983098
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1492569984527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492569984618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492569987875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492569990718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570000132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1492570002107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492570009629
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492570011105
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492570011106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570014002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570014049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1492570015130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570016993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570341345
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492570344400
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1492570344847
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1492570344847
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1492570344869
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1492570344870
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1492570351328
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1492570352589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570355791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570378825
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1492570379345
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1492570379425
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1492570379462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1492570386263
